date;World;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua_and_Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;Bonaire_Sint_Eustatius_and_Saba;Bosnia_and_Herzegovina;Botswana;Brazil;British_Virgin_Islands;Brunei;Bulgaria;Burkina_Faso;Burundi;Cambodia;Cameroon;Canada;Cape_Verde;Cayman_Islands;Central_African_Republic;Chad;Chile;China;Colombia;Comoros;Congo;Costa_Rica;Cote_d_Ivoire;Croatia;Cuba;Curacao;Cyprus;Czech_Republic;Democratic_Republic_of_Congo;Denmark;Djibouti;Dominica;Dominican_Republic;Ecuador;Egypt;El_Salvador;Equatorial_Guinea;Eritrea;Estonia;Ethiopia;Faeroe_Islands;Falkland_Islands;Fiji;Finland;France;French_Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guam;Guatemala;Guernsey;Guinea;Guinea_Bissau;Guyana;Haiti;Honduras;Hungary;Iceland;India;Indonesia;International;Iran;Iraq;Ireland;Isle_of_Man;Israel;Italy;Jamaica;Japan;Jersey;Jordan;Kazakhstan;Kenya;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macedonia;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall_Islands;Mauritania;Mauritius;Mexico;Moldova;Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nepal;Netherlands;New_Caledonia;New_Zealand;Nicaragua;Niger;Nigeria;Northern_Mariana_Islands;Norway;Oman;Pakistan;Palestine;Panama;Papua_New_Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto_Rico;Qatar;Romania;Russia;Rwanda;Saint_Kitts_and_Nevis;Saint_Lucia;Saint_Vincent_and_the_Grenadines;San_Marino;Sao_Tome_and_Principe;Saudi_Arabia;Senegal;Serbia;Seychelles;Sierra_Leone;Singapore;Sint_Maarten_Dutch_part;Slovakia;Slovenia;Solomon_Islands;Somalia;South_Africa;South_Korea;South_Sudan;Spain;Sri_Lanka;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Timor;Togo;Trinidad_and_Tobago;Tunisia;Turkey;Turks_and_Caicos_Islands;Uganda;Ukraine;United_Arab_Emirates;United_Kingdom;United_States;United_States_Virgin_Islands;Uruguay;Uzbekistan;Vanuatu;Vatican;Venezuela;Vietnam;Wallis_and_Futuna;Western_Sahara;Yemen;Zambia;Zimbabwe
20.06.2020;63636;239;9;135;1;4;0;0;347;142;0;0;16;61;0;34;577;0;74;112;0;8;0;0;288;0;10;0;13928;0;1;33;0;0;0;97;643;3;0;15;6;2645;0;900;3;7;2;13;4;2;0;2;8;40;14;19;0;122;622;851;40;20;0;0;53;0;0;0;4;506;0;13;0;1;236;28;0;9;0;0;0;267;0;4;3;0;37;101;28;0;6306;603;0;1258;640;44;0;12;787;0;38;1;0;61;40;4;69;13;0;5;4;0;3;5;0;5;0;73;6;4;5;1;21;0;0;52;0;7224;127;0;0;0;0;5;2;0;0;11;76;0;0;18;2;154;0;6;53;1447;0;115;0;2;2498;143;197;62;6;44;176;2444;0;0;0;0;0;0;542;34;12;0;6;2;0;0;1;0;9;923;7;17;1187;0;173;7;1;446;18;1;0;3;0;0;0;0;0;1;257;0;0;223;26;1354;9969;0;1;3;0;0;10;0;0;0;140;4;0
21.06.2020;63954;242;9;139;1;4;0;0;344;150;0;0;16;64;0;36;579;0;80;104;0;7;0;0;286;0;11;0;14046;0;1;39;0;0;0;97;637;3;0;18;5;2754;1;921;3;6;2;13;3;2;0;1;9;43;13;19;0;119;591;908;45;20;0;0;52;0;0;0;4;491;0;13;1;1;214;41;0;10;0;0;0;284;0;4;5;0;38;108;28;0;6325;628;0;1298;695;45;0;8;764;0;36;1;0;65;38;5;65;15;0;5;3;0;3;5;0;5;0;82;5;4;4;1;19;0;0;65;0;7270;133;0;0;0;0;5;2;0;0;11;78;0;0;18;2;164;0;6;56;1499;0;107;0;2;2560;156;193;54;5;43;182;2277;0;0;0;0;0;0;554;35;12;0;5;1;0;0;1;0;6;925;7;20;1187;0;174;7;2;435;17;1;0;4;0;0;0;0;0;1;258;0;0;217;26;1282;9917;0;2;2;0;0;11;0;0;0;142;4;2
22.06.2020;64403;224;10;138;1;5;0;0;347;149;0;0;18;66;0;37;576;0;77;101;0;9;0;0;308;0;10;0;14162;0;1;39;0;0;0;98;630;3;0;18;5;2289;1;978;3;6;2;15;3;2;0;1;9;45;11;17;0;124;602;956;52;20;0;0;47;0;0;0;3;485;0;13;1;1;211;41;0;10;0;0;0;279;0;4;5;0;37;105;30;0;6564;614;0;1342;754;36;0;8;735;0;37;1;0;64;39;5;62;17;0;5;2;0;4;5;0;5;0;85;5;7;4;0;19;0;0;65;0;8126;132;0;0;0;0;6;3;0;0;10;77;0;0;18;2;164;0;6;56;1523;0;108;0;2;2580;166;199;51;7;44;186;2252;0;0;0;0;0;0;555;35;12;0;7;1;0;0;1;0;7;932;7;20;1188;0;162;7;2;417;19;1;0;4;0;0;0;0;0;1;258;0;0;214;26;1259;9461;0;2;2;0;0;11;0;0;0;144;4;2
23.06.2020;64594;229;10;137;1;5;0;0;350;155;0;0;18;68;0;38;572;0;75;104;0;9;0;0;345;0;11;0;14137;0;1;43;0;0;0;95;601;3;0;25;4;2238;1;1002;3;15;2;16;3;2;0;1;8;48;9;17;0;130;581;1007;49;20;0;0;48;0;0;0;4;454;0;18;1;1;184;37;0;8;0;0;0;280;0;4;7;0;34;133;25;0;6545;617;0;1391;797;34;0;9;693;0;39;1;0;69;40;6;61;17;0;4;2;0;4;5;0;5;0;91;6;7;4;0;19;0;0;68;0;8531;127;0;0;0;0;6;3;0;0;9;74;0;0;18;2;164;0;9;56;1523;0;123;0;2;2474;166;193;49;7;42;189;2235;0;0;0;0;0;0;561;34;12;0;6;1;0;0;1;0;6;911;7;15;1189;0;161;6;3;409;19;1;0;4;0;0;0;0;0;1;263;0;0;215;22;1226;9395;0;2;1;0;0;13;0;0;0;145;1;2
24.06.2020;65081;234;11;137;1;6;0;0;332;159;0;0;21;69;0;38;570;0;75;96;0;9;0;0;359;0;12;0;14239;0;1;41;0;0;0;100;557;3;0;32;3;2222;2;1032;5;13;1;20;1;2;0;1;11;46;10;15;0;131;584;1059;53;20;0;0;43;0;0;0;3;424;0;18;1;1;185;47;0;7;0;0;0;293;0;6;7;0;33;134;23;0;6731;612;0;1438;859;29;0;9;632;0;44;1;0;73;40;7;61;16;0;4;2;0;3;12;0;5;0;94;6;7;4;0;17;0;0;50;0;8728;125;0;0;0;0;4;3;0;0;8;64;0;0;28;2;168;0;9;57;1500;0;133;0;2;2666;169;192;48;7;37;194;2218;0;0;0;0;0;0;563;37;13;0;5;1;0;0;3;0;5;940;5;16;1191;0;176;7;4;391;17;1;0;4;0;0;0;0;0;1;272;0;0;225;22;1125;9222;0;2;1;0;0;12;0;0;0;134;8;2
25.06.2020;65171;234;13;137;1;6;0;0;350;152;0;1;20;72;0;37;570;0;74;87;0;9;0;0;364;0;12;0;14150;0;1;42;0;0;0;99;524;3;0;32;2;2256;2;1058;5;12;0;17;1;2;0;1;15;40;10;18;0;141;589;1108;62;20;0;0;43;0;0;0;3;412;0;17;1;1;172;47;0;7;0;0;0;285;0;6;7;0;34;127;25;0;6792;614;0;1490;904;31;0;9;530;0;48;1;0;69;41;9;62;17;0;4;3;0;3;13;0;4;0;95;6;7;3;0;16;0;0;53;0;8985;124;0;0;0;0;6;3;0;0;8;55;0;0;19;2;160;0;10;58;1547;0;134;0;2;2683;177;190;48;6;38;195;2155;0;0;0;0;0;1;568;39;12;0;6;1;0;0;2;0;5;995;6;17;1194;0;159;8;4;379;7;1;0;4;0;0;0;1;0;1;279;0;0;218;23;1048;9055;0;3;0;0;0;15;0;0;0;145;8;2
26.06.2020;67047;249;14;137;1;5;0;0;359;152;0;2;24;72;0;37;572;0;74;85;0;10;0;0;380;0;14;0;14052;0;1;43;0;0;0;99;510;2;0;33;2;2255;3;1221;5;13;0;17;1;1;0;1;16;45;10;15;0;137;623;1156;65;20;0;0;41;0;0;0;2;406;0;17;1;1;185;47;0;8;0;0;0;289;0;6;7;0;32;132;24;0;6803;620;0;1546;980;24;0;9;511;0;47;1;0;80;40;11;60;17;0;4;2;0;3;13;0;4;0;96;6;8;3;0;16;0;0;58;0;9116;127;0;0;0;0;6;3;0;0;11;56;0;0;19;2;162;0;7;55;1499;0;146;0;2;2652;176;197;45;7;37;196;2073;0;0;0;0;0;1;571;38;12;0;6;1;0;0;2;0;5;1003;5;17;1202;0;143;8;5;361;7;1;0;3;0;0;0;1;0;1;283;0;0;213;22;1071;10596;0;3;1;0;0;16;0;0;0;152;8;2
27.06.2020;66959;237;15;134;1;5;0;0;382;156;0;2;23;74;0;42;566;0;75;77;0;9;0;0;375;0;15;0;14133;0;1;43;0;0;0;40;459;4;0;33;2;2198;3;1266;5;13;0;15;0;1;0;1;16;49;10;14;0;144;578;1198;71;20;0;0;42;0;0;0;3;404;0;17;1;1;173;55;0;8;0;0;0;321;0;5;7;0;34;165;23;0;6801;635;0;1471;1063;25;0;14;485;0;47;1;0;80;41;13;56;19;0;3;2;0;2;12;0;4;0;97;6;9;2;0;12;0;0;45;0;9331;130;0;0;0;0;6;3;0;0;11;50;0;0;19;2;155;0;7;57;1484;0;154;0;2;2631;172;207;50;5;39;199;2066;0;0;0;0;0;1;581;42;13;0;8;1;0;0;2;0;5;986;5;14;1205;0;139;7;5;342;5;2;0;3;0;0;0;1;0;1;287;0;0;216;23;1017;10370;0;3;1;0;0;18;0;0;0;154;11;2
28.06.2020;67426;252;17;132;1;4;0;0;392;157;0;2;23;78;0;39;556;0;74;80;0;8;0;0;385;0;16;0;14350;0;1;44;0;0;0;38;409;6;0;38;2;2246;3;1347;5;15;0;19;0;2;0;1;18;44;7;11;0;141;550;1224;80;20;0;0;39;0;0;0;3;380;0;17;1;1;170;52;0;8;0;0;0;339;0;5;6;0;30;169;19;0;6900;629;0;1634;1111;29;0;17;415;0;46;1;0;100;41;16;55;20;0;2;1;0;2;10;0;3;0;98;6;8;1;0;9;0;0;46;0;9509;123;0;0;0;0;8;3;0;0;9;48;0;0;19;1;151;0;7;60;1486;1;163;0;4;2637;162;198;49;6;40;198;2140;0;0;0;0;0;1;579;42;14;0;8;0;0;0;2;0;3;990;5;9;1207;0;139;7;5;338;5;3;0;2;0;0;0;1;0;1;290;0;0;230;23;950;10103;0;3;1;0;0;18;0;0;0;136;11;2
29.06.2020;67329;250;19;130;1;5;0;0;384;148;0;2;25;79;0;40;567;0;75;82;0;9;0;0;403;0;19;0;14290;0;1;45;0;0;0;37;376;6;0;38;1;2186;3;1439;5;15;3;21;0;2;0;1;19;51;7;9;0;134;533;1214;90;20;0;0;41;0;0;0;2;371;0;17;1;1;170;58;0;8;0;0;0;343;0;6;6;0;31;167;18;0;6955;620;0;1671;1149;29;0;16;393;0;47;1;0;106;40;16;52;23;0;2;2;0;2;13;0;3;0;98;8;7;0;0;10;0;0;33;0;9507;124;0;0;2;0;9;2;0;0;9;46;0;0;19;1;145;0;7;59;1438;2;167;0;4;2629;156;191;47;6;37;202;2125;0;0;0;0;0;1;579;45;16;0;9;0;0;0;2;0;2;976;5;9;1210;0;113;8;7;324;5;3;0;2;0;0;0;1;0;1;290;0;0;240;24;954;10072;0;4;3;0;0;19;0;0;0;138;11;2
30.06.2020;67662;255;22;128;1;5;0;0;426;150;0;2;25;84;0;38;574;0;75;77;0;10;0;0;439;0;19;0;14355;0;1;47;0;0;0;37;391;5;0;37;1;2213;3;1497;5;13;3;20;0;2;0;1;18;55;7;10;0;128;573;1200;88;20;0;0;43;0;0;0;2;377;0;15;1;1;173;58;0;7;0;0;0;347;0;5;6;0;29;163;20;0;6993;607;0;1720;1187;29;0;17;373;0;45;1;0;107;40;16;52;29;0;2;2;0;3;11;0;2;0;105;10;8;0;0;11;0;0;35;0;9541;125;0;0;2;0;13;3;0;0;10;42;0;0;19;1;149;0;7;61;1465;3;172;0;4;2644;157;188;48;6;37;207;2075;0;0;0;0;0;1;588;44;19;0;9;0;0;0;2;0;2;961;4;7;1219;0;113;8;7;316;5;3;0;2;0;0;0;1;0;1;290;0;0;246;23;946;10013;0;4;5;0;0;22;0;0;0;96;11;3
01.07.2020;66557;255;25;124;0;7;0;0;429;151;0;2;24;87;0;40;585;0;74;78;0;12;0;0;464;0;18;0;14353;0;0;49;0;0;0;37;378;8;0;33;0;2305;3;1533;4;13;4;22;0;2;0;1;18;57;7;11;0;132;557;1187;96;20;0;0;42;0;0;0;2;296;0;13;1;1;155;54;0;7;0;0;0;355;0;7;9;0;25;167;18;0;5497;645;0;1752;1231;27;0;17;362;0;43;1;0;100;43;17;51;32;0;2;2;0;3;14;0;2;0;101;8;10;0;1;10;0;0;33;0;9459;122;0;0;3;0;16;2;0;0;10;43;0;0;19;1;135;0;8;62;1420;4;174;0;4;2621;163;191;54;6;33;214;2036;0;0;0;0;0;1;597;42;21;0;9;0;0;0;2;0;2;1032;3;7;1227;0;95;7;7;299;6;3;0;2;0;0;0;1;0;1;289;1;0;247;22;879;10447;0;3;7;0;0;24;0;0;0;97;13;3
02.07.2020;66300;270;27;121;0;8;0;0;438;150;0;2;18;87;0;43;583;0;74;73;0;12;0;0;522;0;20;0;14122;0;0;48;0;0;0;37;337;8;0;29;0;2138;3;1606;4;14;5;20;1;2;0;1;16;59;8;12;0;121;569;1184;100;20;0;0;40;0;0;0;2;286;0;12;1;1;138;51;0;5;0;0;0;385;0;7;9;1;25;206;18;0;5597;658;0;1773;1277;28;0;19;340;0;40;1;0;88;42;20;52;31;0;0;2;0;4;14;0;2;0;96;10;10;0;1;9;0;0;33;0;9430;116;0;0;3;0;15;2;0;0;10;41;0;0;19;0;134;0;8;69;1380;6;175;0;6;2603;162;191;56;6;33;216;2058;1;0;0;0;0;1;607;43;24;0;9;0;0;0;2;0;2;1075;2;6;1232;0;115;7;7;285;7;2;0;1;0;0;0;1;0;0;289;1;0;230;21;866;10345;0;4;7;0;0;27;0;0;0;74;19;3
03.07.2020;65094;261;30;117;0;10;0;0;456;150;0;2;17;89;0;39;583;0;74;73;0;10;0;0;574;0;21;0;14136;0;0;42;0;0;0;31;342;8;0;29;0;2079;3;1691;2;14;5;20;3;1;0;0;17;58;6;12;0;130;552;1182;105;39;0;0;38;0;0;0;2;272;0;10;1;1;131;51;0;4;0;0;0;394;0;7;9;2;26;248;19;0;5640;648;0;1834;1304;24;0;22;304;0;41;1;0;83;35;21;51;44;0;0;3;0;4;16;0;2;0;105;11;8;0;2;10;0;0;34;0;9442;116;0;0;4;0;16;2;0;0;9;40;0;0;19;1;141;0;7;69;1322;6;192;0;6;2584;158;176;63;6;32;214;1893;1;0;0;0;0;1;613;45;29;0;9;0;0;0;2;0;2;1107;2;7;70;0;115;6;7;263;8;2;0;1;0;0;0;1;0;0;285;1;0;219;19;840;10306;0;4;8;0;0;29;0;0;0;77;19;3
04.07.2020;65082;271;30;112;0;10;0;0;458;145;0;2;17;92;0;38;580;0;79;71;0;10;0;0;605;0;22;0;14220;0;0;46;0;0;0;13;317;7;0;29;0;1958;3;1732;2;17;6;21;5;1;0;0;17;54;6;10;0;128;544;1184;117;19;0;0;31;0;0;0;2;276;0;10;1;1;128;47;0;3;0;0;0;397;0;6;9;2;23;256;18;0;5707;663;0;1868;1337;26;0;22;272;0;25;0;1;75;35;21;47;43;0;0;3;0;4;17;0;3;0;99;13;8;0;2;9;0;0;34;0;9449;122;0;0;4;0;17;2;0;0;10;39;0;0;19;1;141;0;7;68;1237;10;213;0;6;2566;150;173;71;7;28;224;1887;1;0;0;0;0;1;618;46;39;0;9;0;0;0;2;0;2;1121;3;7;63;0;98;5;9;249;8;3;0;1;0;0;0;1;0;0;281;1;0;227;18;805;10322;0;4;10;0;0;29;0;0;0;84;19;3
05.07.2020;65306;257;31;109;0;11;0;0;461;134;0;2;17;93;0;37;572;0;75;71;0;10;0;0;638;0;21;0;14289;0;0;42;0;0;0;13;264;8;0;25;0;1897;2;1816;2;16;6;23;6;1;0;0;15;57;6;10;0;131;570;1174;112;19;0;0;31;0;0;0;2;260;0;10;0;1;130;32;0;2;0;0;0;406;0;7;8;2;25;271;19;0;6014;660;0;1901;1355;26;0;25;244;0;25;0;1;70;38;20;46;51;0;0;3;0;4;17;0;3;0;101;16;9;0;2;9;0;0;21;0;9585;116;0;0;5;0;19;3;0;0;12;37;0;0;19;1;128;0;7;75;1211;11;227;0;7;2551;140;166;77;8;29;231;2025;1;0;0;0;0;1;628;47;46;0;9;0;0;0;2;0;4;1149;3;4;62;0;83;6;8;236;8;3;0;0;0;0;0;2;0;0;279;1;0;233;20;766;9957;0;3;12;0;0;29;0;0;0;83;19;2
06.07.2020;64725;283;32;107;0;10;0;0;479;131;0;2;16;96;0;34;588;0;77;64;0;8;0;0;661;0;24;0;14250;0;0;47;0;0;0;27;254;9;0;25;0;1829;2;1827;2;16;7;23;6;1;0;0;12;51;6;10;0;132;558;1150;110;19;0;0;29;0;0;0;2;253;0;10;0;1;131;37;0;2;0;0;0;416;0;7;8;3;25;276;17;0;5994;706;0;1948;1373;26;0;25;227;0;24;0;1;68;37;30;42;52;0;0;4;0;3;17;0;3;0;103;15;8;0;3;8;0;0;22;0;8814;112;0;0;5;0;21;3;0;0;11;37;0;0;19;1;127;0;7;82;1172;15;246;0;7;2544;121;161;84;6;30;238;2050;1;0;0;0;0;1;649;49;50;0;7;0;0;0;2;0;2;1269;3;4;64;0;87;6;8;231;6;6;0;1;0;0;0;2;0;0;275;1;0;247;21;754;9972;0;3;16;0;0;31;0;0;0;82;19;2
07.07.2020;65163;322;35;107;0;10;0;0;480;131;0;4;16;97;0;33;594;0;78;53;0;8;0;0;656;0;26;0;14216;0;0;43;0;0;0;27;257;9;0;22;0;1882;2;1900;2;7;11;21;6;1;0;0;14;47;5;7;0;135;598;1144;116;19;0;0;41;0;0;0;1;257;0;7;1;1;129;44;0;2;0;0;0;434;0;7;6;4;25;261;16;0;6149;741;0;1989;1400;24;0;31;212;0;23;0;1;137;39;38;43;58;0;0;4;0;5;22;0;3;0;99;18;8;0;4;8;0;0;19;0;8535;115;0;0;5;0;21;3;0;0;12;38;0;0;19;1;129;0;3;81;1144;16;249;0;7;2727;126;162;86;6;34;245;2090;1;0;0;0;0;1;661;50;55;0;7;0;0;0;2;0;2;1319;4;6;67;0;75;6;7;218;6;7;0;1;0;0;0;2;0;0;267;1;0;250;21;751;9904;0;4;19;0;0;33;0;0;0;88;19;3
08.07.2020;65811;318;36;107;0;9;0;0;553;135;0;4;13;98;0;31;606;0;79;52;0;8;0;0;684;0;35;0;14096;0;0;46;0;0;0;51;257;10;0;15;0;1929;1;1955;0;7;11;17;6;1;0;0;12;47;6;6;0;146;599;1124;116;19;0;0;44;0;0;0;1;213;0;7;1;1;122;34;0;3;0;0;0;422;0;5;6;4;28;272;16;0;6166;774;0;2068;1434;23;0;34;224;0;17;0;1;130;39;41;43;70;0;0;4;0;7;18;0;2;0;100;18;13;0;4;8;0;0;19;0;8637;113;0;0;8;0;21;3;0;0;12;37;0;0;17;1;136;0;3;84;1167;17;263;0;7;2548;123;153;89;8;35;260;2135;1;0;0;0;0;1;671;48;67;0;8;0;0;0;0;0;2;1400;4;5;69;0;74;5;7;207;6;7;0;1;0;0;0;2;0;0;259;1;0;248;21;711;10252;0;4;22;0;0;36;0;0;0;87;24;3
09.07.2020;65876;298;36;109;0;11;0;0;569;138;0;3;13;100;0;31;615;0;81;50;0;10;0;0;701;0;35;0;14134;0;0;50;0;0;0;46;253;10;0;14;0;1842;1;2036;0;10;12;20;7;1;0;0;8;49;6;3;0;138;591;1114;109;19;0;0;42;0;0;0;1;234;0;7;1;1;121;34;0;3;0;0;0;452;0;5;6;4;31;277;13;0;6235;786;0;2088;1449;17;0;36;270;0;13;0;1;128;39;42;42;73;0;0;3;0;7;17;0;1;0;100;17;14;0;5;8;0;0;21;0;8454;119;0;0;8;0;26;3;0;0;12;38;0;0;17;1;142;0;2;91;1080;20;272;0;7;2547;110;146;88;10;34;262;2154;1;0;0;0;0;0;672;48;78;0;7;0;0;0;0;0;2;1397;5;4;71;0;88;7;7;199;4;7;0;2;0;0;0;1;0;0;257;1;0;255;20;681;10330;0;3;28;0;0;37;0;0;0;77;24;3
10.07.2020;64693;282;34;110;0;12;0;0;583;136;0;2;8;104;0;32;617;0;82;47;0;9;0;0;725;0;39;0;14213;0;0;51;0;0;0;46;245;11;0;12;0;1779;0;2060;0;9;13;21;8;1;0;0;7;46;6;4;0;144;596;1084;110;19;0;0;39;0;0;0;1;227;0;6;1;1;106;34;0;2;0;0;0;469;0;7;6;4;27;278;14;0;6303;797;0;2175;1445;16;0;39;248;0;13;0;1;117;41;44;43;79;0;0;3;1;8;18;0;1;0;96;17;17;0;5;7;0;0;20;0;8466;122;0;0;10;0;25;4;0;0;9;35;0;0;17;1;140;0;3;92;1096;22;275;0;7;2553;106;139;95;8;36;269;2238;1;0;0;0;0;1;672;49;88;0;7;0;0;0;0;0;2;1428;6;4;65;0;85;7;9;202;4;7;0;2;0;0;0;1;0;0;254;1;0;260;20;613;8875;0;3;32;0;0;41;0;0;0;73;24;6
11.07.2020;65403;311;34;111;0;13;0;0;582;139;0;2;8;105;0;26;614;0;81;45;0;9;0;0;768;0;38;0;14437;0;0;47;0;0;0;46;251;9;0;13;0;1713;0;2114;0;9;14;21;10;1;0;0;7;39;5;4;0;152;577;1082;106;19;0;0;35;0;0;0;0;226;0;6;1;1;106;32;0;2;0;0;0;467;0;8;6;4;37;279;15;0;6438;786;0;2317;1401;14;0;37;230;0;11;0;1;114;44;50;42;79;0;0;3;1;13;20;0;1;0;99;18;18;0;5;8;0;0;25;0;8412;120;0;0;10;0;25;4;0;1;8;32;0;0;17;1;155;0;3;91;1088;25;288;0;7;2561;136;133;91;8;37;268;2236;1;0;0;0;0;1;677;47;105;0;4;0;0;0;0;0;2;1520;6;5;62;0;77;8;10;198;4;8;0;3;0;0;0;1;0;0;258;1;0;259;20;570;9058;0;3;35;0;0;42;0;0;0;71;21;7
12.07.2020;65594;307;36;112;0;15;0;0;603;139;0;3;6;105;0;26;610;0;82;39;0;12;0;0;784;0;39;0;14399;0;0;46;0;0;0;46;257;7;0;8;0;1534;0;2180;0;7;16;18;11;1;0;0;5;39;5;4;0;162;607;1061;102;19;0;0;30;0;0;0;0;226;0;6;1;0;106;32;0;2;0;0;0;466;0;7;4;5;39;292;17;0;6579;815;0;2271;1395;12;0;37;229;0;11;0;1;91;43;53;42;85;0;0;3;1;13;20;0;1;0;98;18;20;1;5;8;0;0;24;0;8349;119;0;0;14;0;25;4;0;1;11;30;0;0;17;1;166;0;3;89;1079;26;301;0;6;2547;136;133;93;15;36;282;2236;2;0;0;0;0;1;670;43;115;0;4;0;0;0;0;0;2;1558;7;5;60;0;78;8;10;183;4;7;0;3;0;0;0;1;0;0;262;1;0;262;20;547;9275;0;4;37;0;0;43;0;0;0;69;21;12
13.07.2020;66424;289;38;114;0;15;0;0;601;140;0;4;6;108;0;26;614;0;81;38;0;10;0;0;793;0;38;0;14478;0;0;49;0;0;0;46;261;7;0;8;1;1470;0;2201;0;7;15;18;12;1;0;0;4;31;5;4;0;171;618;1069;103;19;0;0;29;0;0;0;0;226;0;6;1;0;103;27;0;2;0;0;0;492;0;6;4;5;35;295;14;0;6699;852;0;2321;1394;11;0;44;216;0;10;0;1;192;42;53;42;97;0;0;2;2;17;18;0;1;1;96;17;25;1;5;7;0;0;24;0;8358;112;0;0;12;0;29;4;0;1;10;30;0;0;17;1;175;0;3;94;1099;30;305;0;7;2553;290;133;96;14;37;272;2262;2;0;0;0;0;1;672;43;123;0;3;0;0;0;0;0;3;1623;7;5;60;0;78;7;9;179;4;7;0;3;0;0;0;1;0;0;266;1;0;254;20;525;9401;0;4;39;0;0;45;0;0;0;115;20;12
14.07.2020;66551;279;37;113;0;15;0;0;623;138;0;4;5;107;0;25;608;0;81;35;0;7;0;0;795;0;41;0;14519;0;0;53;0;0;0;46;224;7;0;6;1;1449;1;2232;0;7;16;18;12;1;0;0;5;22;5;3;0;170;561;1063;114;19;0;0;25;0;0;0;0;216;0;4;1;0;95;27;0;2;0;0;0;498;0;6;4;5;36;304;10;0;6834;851;0;2362;1411;11;0;46;223;0;10;0;1;187;53;59;43;92;0;1;2;2;15;19;0;1;1;87;17;25;1;5;6;0;0;21;0;8328;113;0;0;13;0;30;3;0;1;9;28;0;0;17;1;171;0;4;90;1016;33;312;0;9;2550;344;132;94;14;36;267;2273;2;0;0;0;0;1;644;42;131;0;3;0;0;0;0;0;3;1643;7;4;54;0;85;5;9;167;4;10;0;3;0;0;0;1;0;0;267;1;0;251;20;514;9465;0;4;40;0;0;45;0;0;0;120;20;12
15.07.2020;66509;299;35;116;0;13;0;0;619;139;0;4;4;106;0;24;577;0;82;30;0;5;0;0;775;0;40;0;14539;0;0;53;0;0;0;46;207;4;0;6;1;1381;1;2291;0;7;20;19;12;1;0;0;6;20;5;2;0;163;603;1055;104;19;0;0;36;0;0;0;0;186;0;4;1;0;86;27;0;1;0;0;0;529;0;4;2;5;38;310;10;0;6909;834;0;2394;1402;10;0;51;217;0;10;0;1;187;54;57;42;98;0;1;3;3;15;18;0;1;1;87;19;24;1;5;5;0;0;23;0;8558;113;0;0;13;0;29;3;0;2;9;22;0;0;16;1;164;0;3;97;991;38;329;0;8;2552;337;125;92;16;37;280;2294;2;0;0;0;0;1;634;38;141;0;4;1;0;0;0;0;3;1689;7;4;50;0;85;5;9;158;4;12;0;4;0;0;0;1;0;0;271;0;0;253;20;505;9056;0;4;42;0;0;45;0;0;0;118;58;12
16.07.2020;67171;320;36;120;0;12;0;0;699;148;0;7;5;106;0;25;569;0;82;33;0;5;0;0;741;0;46;0;14734;0;0;57;0;0;0;46;219;4;0;6;1;1433;3;2344;0;7;23;19;11;1;0;0;6;17;4;1;0;175;582;1033;116;19;0;0;43;0;0;0;0;259;0;4;1;0;84;22;0;1;0;0;0;533;0;5;2;5;38;283;9;0;7081;863;0;2452;1382;10;0;58;209;0;10;0;1;187;60;58;41;105;0;1;4;3;29;19;0;1;1;87;21;27;1;5;5;0;0;23;0;8396;110;0;0;13;0;31;3;0;2;9;21;0;0;16;2;157;0;2;96;953;36;337;0;6;2557;344;117;97;18;36;285;2234;1;0;0;0;0;1;627;37;148;0;4;1;0;0;0;0;3;1704;9;4;48;0;66;5;9;149;3;13;0;4;0;0;0;1;0;0;269;0;0;254;19;434;9357;0;3;46;0;0;46;0;0;0;115;52;13
17.07.2020;67846;308;35;124;0;11;0;0;727;151;0;9;5;106;0;27;570;0;80;33;0;7;0;0;713;0;51;0;14804;0;0;61;0;0;0;60;185;4;0;5;1;1370;3;2388;0;7;25;19;9;1;0;0;4;17;4;1;0;176;568;1000;118;0;0;0;45;0;0;0;0;263;0;4;1;0;79;22;0;1;0;0;0;561;0;5;2;5;35;244;8;0;7389;886;0;2502;1362;11;0;59;199;0;9;0;1;187;61;57;43;96;0;1;5;3;31;20;0;1;1;80;29;35;1;5;4;0;0;20;0;8385;106;0;0;13;0;31;3;0;2;8;18;0;0;16;1;153;0;3;102;924;38;333;0;8;2570;369;113;92;19;34;284;2254;1;0;0;0;0;1;618;35;155;0;4;1;0;0;0;0;3;1825;11;3;35;0;66;5;10;148;2;13;0;4;0;0;0;1;0;0;273;0;0;260;18;417;9618;0;3;49;0;0;47;0;0;0;113;52;16
