date;World;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua_and_Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;Bonaire_Sint_Eustatius_and_Saba;Bosnia_and_Herzegovina;Botswana;Brazil;British_Virgin_Islands;Brunei;Bulgaria;Burkina_Faso;Burundi;Cambodia;Cameroon;Canada;Cape_Verde;Cayman_Islands;Central_African_Republic;Chad;Chile;China;Colombia;Comoros;Congo;Costa_Rica;Cote_d_Ivoire;Croatia;Cuba;Curacao;Cyprus;Czech_Republic;Democratic_Republic_of_Congo;Denmark;Djibouti;Dominica;Dominican_Republic;Ecuador;Egypt;El_Salvador;Equatorial_Guinea;Eritrea;Estonia;Ethiopia;Faeroe_Islands;Falkland_Islands;Fiji;Finland;France;French_Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guam;Guatemala;Guernsey;Guinea;Guinea_Bissau;Guyana;Haiti;Honduras;Hungary;Iceland;India;Indonesia;International;Iran;Iraq;Ireland;Isle_of_Man;Israel;Italy;Jamaica;Japan;Jersey;Jordan;Kazakhstan;Kenya;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macedonia;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall_Islands;Mauritania;Mauritius;Mexico;Moldova;Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nepal;Netherlands;New_Caledonia;New_Zealand;Nicaragua;Niger;Nigeria;Northern_Mariana_Islands;Norway;Oman;Pakistan;Palestine;Panama;Papua_New_Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto_Rico;Qatar;Romania;Russia;Rwanda;Saint_Kitts_and_Nevis;Saint_Lucia;Saint_Vincent_and_the_Grenadines;San_Marino;Sao_Tome_and_Principe;Saudi_Arabia;Senegal;Serbia;Seychelles;Sierra_Leone;Singapore;Sint_Maarten_Dutch_part;Slovakia;Slovenia;Solomon_Islands;Somalia;South_Africa;South_Korea;South_Sudan;Spain;Sri_Lanka;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Timor;Togo;Trinidad_and_Tobago;Tunisia;Turkey;Turks_and_Caicos_Islands;Uganda;Ukraine;United_Arab_Emirates;United_Kingdom;United_States;United_States_Virgin_Islands;Uruguay;Uzbekistan;Vanuatu;Vatican;Venezuela;Vietnam;Wallis_and_Futuna;Western_Sahara;Yemen;Zambia;Zimbabwe
03.10.2020;2069577;98;920;1093;274;639;0;8;88454;2739;239;113;4872;666;430;4102;9616;3;2464;17624;272;32;0;20;2997;39;1181;251;190910;0;1;1508;161;30;3;212;12203;577;3;23;36;12722;143;43214;10;84;7013;237;1365;368;82;118;16733;107;3338;8;7;2753;7059;841;760;27;12;389;4815;14;0;0;720;76619;632;69;30;2900;14228;472;52;2433;0;0;264;4212;0;257;38;259;108;4429;6640;248;569612;28654;0;24714;30560;2748;1;43629;13673;991;3713;21;6439;1602;1216;324;3646;1094;0;320;8211;122;8;4427;4;772;476;1020;272;22;1195;384;92;236;0;72;14;30795;5350;13;0;1728;0;16043;1390;6413;645;11836;21976;0;18;97;4;1065;4;743;2678;4403;3325;4531;7;5458;26980;17317;11377;5229;4162;1514;12318;58595;49;0;0;0;5;0;3249;235;497;1;53;129;47;3569;1096;0;128;9304;511;39;73451;43;61;82;122;3516;2516;288;7;290;0;61;1;96;352;5329;10057;15;1273;25990;6989;43910;298855;7;130;3314;0;0;5547;27;0;0;10;315;71
04.10.2020;2072267;70;964;1081;274;621;0;6;88334;2853;242;105;5079;666;619;4120;9692;6;2563;18389;306;32;0;12;2977;39;1176;251;188842;0;0;1521;181;28;2;189;12800;595;3;39;37;12492;148;42109;9;81;7133;249;1394;368;92;127;17311;160;3089;9;7;2969;6370;839;943;17;23;412;5160;13;0;0;667;79179;632;69;35;2864;15097;581;56;2385;0;0;345;4046;1;187;38;280;88;4240;6561;271;556841;28167;0;25033;29962;3108;2;37757;14647;966;3649;21;6688;1573;1313;333;3259;1177;0;365;8252;122;9;4259;6;786;398;1119;272;20;1319;420;90;281;0;54;14;30526;5354;12;0;1737;0;15987;1292;6512;654;12749;23228;0;21;97;6;1089;4;743;2678;4341;3441;4545;8;5530;24843;18074;12160;5308;4195;1489;12830;60931;41;0;0;0;5;2;3207;199;530;2;51;115;45;3721;1139;0;157;10218;480;39;73451;47;47;93;111;3652;2399;291;7;290;0;60;1;104;397;5766;10048;14;1298;26728;7142;50740;304146;4;124;3468;0;0;4880;27;0;0;11;362;82
05.10.2020;2073459;114;1007;1069;274;698;0;6;87161;3096;235;96;5152;668;619;3887;9542;9;2686;18884;342;17;0;25;2967;39;1058;251;182980;0;0;1532;159;28;4;189;13031;589;3;39;39;12278;146;41996;9;81;7133;253;1462;352;92;128;17849;148;3043;10;7;3094;6287;843;820;17;23;407;5487;14;0;0;856;80601;632;69;25;2566;15287;442;53;2398;0;0;345;3871;1;174;38;321;96;4520;6764;298;549113;28285;0;25324;29691;3042;2;37149;15459;902;3608;21;7148;1579;1312;342;3481;1280;0;410;8228;122;9;4445;9;800;352;973;273;18;1462;432;98;311;0;58;14;30405;5704;12;1;1814;0;15587;1213;7060;593;13429;24239;0;22;97;4;1021;3;743;3820;3775;3240;4731;8;5498;22867;18271;10810;4643;4371;1414;11392;63563;46;0;0;0;5;2;3194;185;517;2;54;112;35;4061;1148;0;157;10523;503;40;65146;42;47;106;138;3641;2399;294;7;289;0;45;1;111;401;7339;10010;13;1278;27828;7332;68009;302799;4;137;3266;0;0;5743;22;0;0;11;411;73
06.10.2020;2105281;247;1019;1057;404;573;0;6;86596;3103;207;105;6001;727;721;3268;9577;10;2750;21351;313;17;0;19;2799;18;1452;0;181771;0;0;1599;156;12;3;86;13659;616;2;39;38;12075;147;43955;9;0;7415;244;1552;362;88;134;19683;154;2985;11;7;3388;6374;826;834;24;23;350;5493;15;0;0;968;81635;562;56;25;2830;15837;347;50;2435;0;0;363;3919;1;202;38;401;79;4483;6731;317;539791;28398;0;25714;29383;3173;4;39044;16222;869;3553;23;8238;1571;1281;294;3611;1277;0;429;8385;118;12;4224;11;795;549;1199;222;24;1779;410;99;339;0;59;14;29700;5707;11;2;1918;0;15588;1008;7150;533;14518;25902;0;23;97;4;1005;5;759;3757;4211;3259;4642;9;5283;21285;17474;13444;5856;3883;1381;13547;66316;35;0;0;0;5;2;3118;203;487;5;54;104;41;4149;1180;0;157;10546;540;34;67238;370;47;118;127;3637;3275;309;5;289;0;41;0;115;381;7339;10201;13;1188;28931;7638;76558;310506;3;145;2878;0;0;5589;20;0;0;10;429;82
07.10.2020;2138124;294;1050;1031;404;820;0;7;87859;3182;160;111;5828;812;656;3054;9588;10;2830;24054;300;17;0;19;2827;35;1488;0;191619;0;0;1759;165;8;3;86;14362;618;2;27;45;12006;139;45766;12;0;7538;234;1704;352;92;133;22179;148;2915;7;7;3471;6307;823;756;22;23;344;5419;12;0;0;1037;84073;562;56;34;3379;16867;347;46;2418;0;0;375;3902;1;229;38;342;91;4564;6653;386;531368;28452;0;26188;28831;3235;5;40100;17252;727;3533;29;8952;1532;1208;315;3700;1130;0;465;8541;107;11;4454;10;788;548;1311;223;24;2369;427;105;384;0;49;14;29364;5703;10;2;2009;0;16065;842;7608;533;14556;27418;0;25;94;4;936;5;816;4063;4088;3314;4749;7;5546;21161;17530;14354;5595;3270;1410;14198;69699;37;0;0;0;24;3;3056;196;593;5;55;88;27;4238;1281;0;157;10670;541;34;66713;878;47;102;136;3810;3751;309;7;288;0;51;0;122;383;6048;10285;9;1065;29652;7704;83957;310551;3;144;2824;0;0;5433;4;0;0;10;455;78
08.10.2020;2175725;348;1081;990;518;753;0;7;89914;3396;145;119;5629;884;590;3068;9672;13;2874;27614;318;54;1;22;2395;39;1610;0;189759;0;0;1910;166;7;4;86;14365;600;2;23;51;11449;161;48004;12;29;7737;211;1854;301;84;142;26441;145;2712;7;0;3939;6484;837;765;32;23;344;5527;9;0;0;1057;89974;624;49;34;3113;18422;173;49;2472;0;0;375;3958;1;211;38;398;72;4116;6737;444;523071;28706;0;26625;28063;3429;5;33348;19079;729;4010;27;8375;1639;1378;318;3561;1256;0;437;8743;88;12;4988;10;790;610;1436;225;30;2858;365;92;411;0;35;14;29327;5752;9;2;2022;0;16371;766;8060;449;16436;29104;0;28;94;3;890;5;870;4880;4128;3398;4705;7;5677;20833;20334;15805;5714;3013;1421;14998;72333;43;0;1;0;19;3;3106;192;642;4;56;98;22;4548;1434;0;157;10816;610;30;69717;1079;28;102;135;3953;3340;304;10;286;0;53;0;114;356;7352;10475;6;1131;30378;7650;91011;316751;4;160;2908;0;0;5282;5;0;0;18;465;81
09.10.2020;2215601;408;1093;968;518;891;0;5;91367;3623;135;110;6286;995;493;3048;9605;10;2963;30792;347;54;3;22;2253;41;1783;1348;181352;0;0;2163;153;5;5;365;15024;591;3;23;59;11266;161;50840;11;29;8000;227;2162;247;106;146;26502;137;2760;6;0;4144;6461;839;667;17;30;310;5699;5;0;0;1242;94133;500;49;33;3132;20265;291;42;2495;1;0;384;4071;2;249;38;400;88;4074;6591;498;512083;29382;0;27192;27092;3489;5;30622;20989;718;3424;24;8416;1689;1465;308;3765;1561;0;502;8862;147;17;5084;16;841;624;1639;200;30;2884;388;104;442;0;21;14;29308;5851;10;2;2017;0;16909;751;8062;408;18889;31664;0;18;94;4;840;2;985;5544;4164;3293;4712;10;5517;20317;17790;18118;6138;3227;1435;16042;74881;42;0;1;0;20;10;3035;171;682;4;55;65;30;4788;1646;0;152;10807;524;44;71180;1106;15;113;132;4154;5033;319;10;286;0;53;0;98;393;7352;10683;5;1155;35775;7581;101637;328780;3;165;2668;0;0;4990;5;0;0;16;422;101
10.10.2020;2246047;413;1101;957;586;844;0;5;91779;3705;129;116;6595;1066;735;3057;9487;11;3050;34860;293;54;3;23;2007;23;2170;1348;175365;0;0;2535;131;2;5;279;15458;604;1;23;63;11179;173;52769;11;29;8224;243;2286;225;94;162;31323;150;2706;6;0;4107;6314;796;776;18;24;302;5674;5;0;0;1376;102324;728;38;36;3188;22423;293;52;2426;2;0;439;3845;2;219;0;390;62;4283;6879;564;505879;29159;0;27782;25521;3640;4;28956;23862;672;3465;28;9113;1796;1697;347;3989;1740;0;562;8997;120;14;5651;17;802;651;1800;183;30;2951;410;92;477;0;18;14;29618;5817;12;2;1658;0;17833;763;8381;349;18226;33803;0;21;94;3;865;2;1072;5544;4282;3246;4879;10;5591;21791;18092;20565;6644;3825;1436;16885;77595;43;0;1;0;20;11;2961;162;782;4;43;65;29;5293;1771;0;254;10699;521;46;71180;1135;17;119;123;4225;5967;327;10;285;0;51;0;103;392;8401;10870;0;1047;27073;7475;108533;332391;4;154;2566;0;0;4876;9;0;0;11;471;136
11.10.2020;2293495;406;1114;945;586;820;0;4;93078;3811;114;123;6666;1191;614;2977;9508;10;2619;37461;296;54;3;23;1894;23;2372;1348;175804;0;0;2353;117;4;5;279;13646;617;8;9;77;11124;174;54600;8;29;8257;279;2531;168;142;175;33402;88;2780;5;1;4088;6477;812;593;18;16;269;5569;4;0;0;1605;112248;728;38;38;3153;23627;202;48;2465;2;0;379;3796;1;261;0;400;49;4358;7089;588;504433;29446;0;28134;24193;4046;3;25146;26743;764;3573;28;9249;1884;1974;372;4110;1496;0;577;9064;120;16;5599;15;882;651;1953;173;38;3008;394;103;506;0;12;14;29787;5874;11;3;1707;0;18613;795;9561;319;21114;36333;0;17;94;1;816;4;1072;5544;4316;3121;5013;9;5526;21103;17596;23498;7327;3756;1439;18338;80582;40;0;2;0;20;9;2947;176;843;3;41;66;29;6476;1924;0;102;11180;515;46;71180;1232;17;111;130;4273;5967;344;10;285;0;51;0;95;334;10315;11017;0;1039;34034;7373;110827;336003;4;146;2473;0;0;5633;11;0;0;11;365;125
12.10.2020;2316476;458;1133;936;586;876;0;4;95720;3955;115;128;7365;1291;669;2625;9576;9;3239;38829;231;54;3;11;1706;24;2670;1348;179693;0;0;2815;113;11;3;279;11961;712;8;9;87;11192;183;56264;8;29;8257;272;2781;169;131;162;34664;91;2742;4;1;3997;5999;704;746;18;16;258;5476;3;0;0;1460;115804;728;38;38;3676;24712;176;53;2516;2;0;379;3752;1;268;23;376;63;4452;7097;605;496723;29951;0;28303;23189;4496;4;23653;29621;823;3608;28;9286;1896;2119;365;4091;1595;0;584;8076;125;15;5903;12;937;651;2335;160;35;3276;364;102;517;0;30;14;29957;5572;12;4;1742;0;19132;805;10180;310;20932;38701;0;16;94;1;921;4;1072;4620;4316;3123;5027;14;5493;21202;16844;27676;8417;2996;1487;21218;83717;30;0;2;0;20;16;2880;174;886;3;37;64;31;6712;2167;0;119;11182;539;51;75556;1350;17;110;100;4278;5967;307;10;287;0;51;0;86;338;7806;11090;0;993;34572;7428;100738;344699;4;149;2239;0;0;4703;13;0;0;10;406;126
13.10.2020;2331267;442;1160;955;625;996;0;4;94002;4889;118;137;6705;1316;604;2832;9606;8;3302;43315;365;54;3;10;1588;26;2385;1661;176173;0;0;3119;110;11;3;279;13879;722;8;9;85;11142;178;56925;8;29;8094;270;2824;155;133;200;35855;90;2754;5;1;3789;5976;867;553;14;16;266;5699;2;0;0;1510;119205;961;52;42;3576;26195;201;54;2510;2;1;417;3644;1;262;23;333;63;4393;7564;602;490798;29596;0;28607;22488;4800;2;22728;31983;801;3626;48;8609;1910;2170;433;4301;2072;0;639;8967;122;17;6384;20;963;806;2240;156;30;3407;376;107;564;0;27;23;30036;5717;13;5;1691;0;19066;792;10533;335;22539;40973;0;14;94;2;965;2;1067;4761;4121;2997;4883;24;5629;21172;18054;28130;8028;2929;1499;19861;86421;38;0;2;0;20;16;2849;170;953;0;37;61;24;6863;2258;0;119;10256;566;61;70676;1111;32;104;104;4540;8484;363;12;286;0;43;1;85;349;9103;11101;1;899;35218;7560;102117;345647;4;158;2588;0;7;4639;13;0;0;11;460;123
14.10.2020;2335217;446;1184;1000;625;763;0;3;92567;5541;135;143;7327;1450;604;2796;9644;10;3434;50205;342;54;4;13;1454;9;2463;1867;144487;0;0;3468;108;15;3;409;15558;736;8;3;83;10974;191;54290;5;67;8096;280;2909;134;157;171;39725;93;2722;5;1;3637;6115;885;743;14;16;249;5715;2;0;0;1570;121709;961;52;23;3596;28499;297;62;2519;2;1;448;3510;1;271;23;377;49;4190;7668;587;482258;29446;0;28564;22237;5184;1;20248;35204;801;3597;45;9126;1979;2351;456;4469;2402;0;646;8951;122;17;6517;25;1000;861;2096;154;31;3376;372;101;607;0;31;12;29179;5543;17;5;1684;0;19698;860;10404;327;24544;43824;0;13;89;3;1072;2;1035;4565;4112;3038;4694;34;5550;21045;17880;30962;8809;2803;1462;20849;88674;35;0;2;0;1;15;2846;166;934;0;32;54;33;7074;2463;0;119;11295;536;64;72155;786;38;107;98;4670;9224;369;9;283;0;37;1;91;281;9103;11222;1;863;36003;7814;104807;355102;7;160;2516;0;7;4595;15;0;0;11;417;121
15.10.2020;2369986;410;1225;1064;622;955;0;4;91052;4869;147;159;7986;1637;672;2689;9808;12;3616;55695;309;67;3;12;1435;5;2577;1867;140169;0;1;3850;83;14;2;517;16264;747;12;3;78;10932;180;52476;5;38;8283;282;3294;137;169;233;43930;130;2883;17;1;3514;5552;880;924;6;16;232;5535;2;0;0;1654;125554;1221;54;31;3768;31079;297;71;2548;2;1;523;3390;1;325;23;297;70;4442;7686;585;471442;29035;0;29375;22171;5659;3;17772;38859;798;3690;46;10350;1731;2634;487;4526;2492;0;681;8869;150;17;6308;25;1022;911;2223;121;26;3547;406;142;655;0;42;12;26644;5630;21;5;1667;0;20309;898;9892;355;23743;46116;0;12;89;5;1096;2;1007;4311;4284;3060;4828;37;5410;21289;16899;34485;9937;3748;1422;21907;91790;57;0;3;0;1;15;2879;157;1058;0;28;49;40;7607;2814;0;119;11259;566;64;73050;711;23;104;98;4807;11948;379;6;281;0;43;1;85;267;9025;11312;1;809;36840;8199;110369;366306;6;132;2270;0;7;4601;23;0;0;4;392;136
16.10.2020;2409549;333;1313;1119;622;983;0;1;92694;5522;152;156;8161;1976;672;2532;9967;15;3752;60925;309;85;1;12;1350;3;2702;722;140942;0;1;4248;94;14;1;238;16173;727;11;3;88;10480;177;50803;1;38;8324;275;3545;145;168;263;48253;148;2867;20;2;3194;5315;877;1219;6;9;220;5372;3;0;0;1649;138046;1283;54;27;4215;33897;226;79;2566;1;1;493;3285;0;354;23;291;71;4417;7803;570;464317;28596;0;29599;22236;6343;3;13808;43204;794;3792;47;11492;1816;2965;531;4574;2403;0;686;9001;47;14;6384;41;1135;1025;2393;100;27;3761;371;133;702;0;42;12;23178;5161;24;5;1668;0;20697;898;9906;322;23128;48082;0;14;89;6;993;5;941;4167;4282;3086;4829;29;5280;21126;16829;38304;10760;3791;1409;22790;94051;68;0;3;0;7;8;2930;158;1110;1;30;43;39;8499;3173;0;119;11293;559;59;75448;756;23;90;101;4875;12395;365;8;277;0;41;1;89;231;9025;11390;1;675;36505;8508;111807;373291;5;191;2362;0;14;4450;24;0;0;3;435;124
17.10.2020;2457726;370;1435;1184;681;1138;0;1;94141;6373;122;142;8671;2270;562;2465;10216;15;3921;66613;355;85;1;10;1336;3;2933;722;144412;0;1;4634;89;16;0;238;15989;717;19;3;87;10421;168;51054;7;38;8295;239;4219;175;193;428;50738;165;2803;26;2;2993;5811;897;1314;7;17;208;5172;5;0;0;1553;142793;1043;46;28;4575;37006;186;76;2678;0;1;628;3496;0;408;27;314;71;4139;8220;556;453257;28803;0;30009;22523;6724;3;14038;47841;769;3830;41;11785;1739;2960;556;4668;2566;0;697;8943;33;17;6477;57;1283;1111;2444;78;29;4036;346;120;806;0;62;12;18549;5027;22;5;1933;0;20750;870;9582;386;25461;50101;0;13;89;8;1202;5;915;4167;4186;2985;4657;29;5207;19062;16980;41270;11974;3520;1392;23630;97075;75;0;4;1;7;10;2956;155;1202;1;30;42;43;9390;3644;0;17;11671;560;56;75448;831;21;95;102;5271;13997;371;8;277;0;45;1;106;220;6668;11573;2;796;42497;8845;113578;385465;4;199;2242;0;14;3773;19;0;0;3;358;105
18.10.2020;2478784;438;1543;1263;681;1191;0;8;95223;7264;116;139;9810;2565;605;2284;10222;13;3921;70298;348;85;1;19;1247;3;3218;722;141725;0;1;5237;72;19;0;238;18204;725;12;1;74;10408;177;49624;7;38;8075;173;4829;222;144;393;54820;165;2859;29;1;2911;5594;910;1505;7;8;206;5005;6;0;0;1444;148324;1105;46;21;5014;39110;227;82;2854;0;3;539;3484;0;482;27;305;65;4448;8626;538;440745;28810;0;30237;23400;6964;3;12829;53042;636;3744;41;12055;1688;3038;624;4915;2566;0;796;8726;33;14;6159;79;1306;1111;2646;108;31;4531;319;106;853;0;80;12;18914;4890;27;8;1786;0;21070;863;8811;372;23620;51713;0;15;89;8;1204;9;915;4167;4087;3016;4441;32;5037;19461;17412;45592;12481;3286;1449;24065;99151;79;0;4;3;7;10;2910;148;1261;1;27;38;42;9471;4162;0;17;11235;593;56;75448;847;21;88;105;5459;13997;360;8;275;0;52;1;114;238;9283;11647;3;754;37375;9254;114584;387805;10;233;2230;0;14;3305;19;0;0;4;450;100
19.10.2020;2536737;401;1656;1330;681;1216;0;8;95474;8243;128;126;9574;2982;625;2615;10303;14;4164;72184;386;85;1;18;1197;2;3475;722;140362;0;1;5101;101;18;0;238;20031;680;12;1;75;10389;160;48256;7;38;8075;169;5140;242;161;658;56775;201;2970;36;1;2870;6256;1037;1470;7;11;213;4842;8;0;0;1426;162060;1105;46;17;5683;40968;305;86;3012;0;3;597;3645;0;496;4;265;43;4344;9191;529;429735;28418;0;30305;24304;7434;2;12018;59291;556;3780;41;12647;1733;3335;712;5030;3296;0;780;9728;28;14;6078;86;1399;1286;2691;92;36;4841;316;93;894;0;53;12;18484;4899;31;6;1746;0;21228;865;8051;357;24491;53784;0;15;89;9;1174;9;915;4063;4520;2983;4432;27;5049;19304;17277;49950;13247;3622;1446;25105;100616;78;0;4;3;7;4;2935;150;1373;1;24;35;43;9984;4479;0;0;11322;572;65;85481;786;21;79;111;5619;14192;404;13;271;0;50;1;117;196;9283;11960;3;789;42604;9373;118693;392051;10;237;2332;0;14;3499;25;0;0;4;395;136
20.10.2020;2600370;359;1780;1391;628;1256;0;8;98932;7894;137;113;10020;3191;610;2276;10468;14;4292;78009;264;85;1;21;1195;0;3831;776;147319;1;1;5538;93;24;2;303;18598;645;14;2;82;10417;176;46800;7;38;7852;169;5352;258;166;640;60541;183;3033;43;1;2824;6108;899;1470;4;38;202;4724;8;0;0;1343;166798;608;24;19;6391;43714;342;91;3150;0;2;586;3773;0;456;4;244;94;4968;8895;519;421183;28524;0;30350;25241;7642;2;9839;64009;508;3807;30;12864;1789;3457;762;4939;3039;0;729;8320;28;10;6128;78;1478;1157;2675;84;36;5143;289;111;934;0;58;15;16857;4684;32;6;1710;0;21988;992;7891;337;24234;54660;0;15;89;9;1128;11;932;4019;3604;3131;4379;16;5108;19705;16353;53038;13947;3716;1480;25502;103006;87;0;7;3;14;4;2968;140;1428;1;25;35;46;10340;4849;0;26;12783;528;60;92236;781;12;75;105;5754;18872;360;10;273;0;57;0;122;182;10171;12372;2;827;43653;9224;123524;410558;11;247;2203;0;7;2880;30;0;0;4;348;138
21.10.2020;2664631;381;1899;1440;628;1341;0;8;101964;8070;126;113;10652;3498;760;2261;10314;12;4385;84697;301;85;3;18;1115;0;4218;570;160326;1;1;6089;101;21;3;237;16807;647;14;3;78;10198;164;50041;8;0;7684;159;5870;288;140;792;64199;194;3272;71;1;2965;5944;918;1495;8;38;219;4772;11;0;1;1350;174273;1359;24;19;7016;46177;335;109;3409;0;2;620;3839;1;404;18;231;89;5380;9398;525;411718;28220;0;31281;25240;8097;2;9229;68982;464;3793;33;12845;1748;3710;794;4981;3258;0;769;8467;28;13;5921;94;1562;1401;3003;56;34;5345;278;115;978;0;67;12;18097;4683;30;7;1624;0;22057;932;8065;367;23771;55441;0;38;81;9;975;11;964;3820;4281;3128;4443;6;4876;20144;16062;57261;14615;4103;1539;25793;105457;89;0;7;4;14;4;2879;152;1602;1;27;37;37;10514;5244;0;26;11767;535;49;97239;773;33;72;104;6128;20441;354;13;277;0;57;0;132;206;11894;12634;2;843;38520;8986;127622;416590;9;286;2151;0;7;3253;28;0;0;4;395;151
22.10.2020;2728478;484;1993;1507;621;1369;0;10;105358;9906;114;103;11401;3843;666;2286;10172;7;4521;89888;318;79;3;16;1087;0;4667;570;157909;1;0;6742;101;21;3;129;16973;662;10;3;75;10265;175;51541;8;0;7645;146;6546;333;140;836;69625;131;3410;72;1;2736;6542;968;1354;6;38;224;4688;10;0;1;1368;178358;1099;32;13;7687;50826;335;105;3839;0;2;627;3321;2;447;18;261;71;5620;10480;473;399849;28360;0;32067;25050;8179;0;8082;76849;456;3814;36;13070;1960;3603;838;5262;3417;1;855;8331;85;13;5804;107;1734;1641;3200;56;35;5417;254;76;977;0;69;12;22302;4367;25;8;1608;0;22247;939;8371;337;26876;56908;0;38;81;9;833;11;980;3708;4262;3165;4307;5;4974;19934;15707;60775;15078;3314;1607;26625;106926;72;0;8;4;22;6;2783;153;1869;3;22;44;40;11306;6045;3;26;11945;555;72;104907;808;33;67;90;6730;23313;341;14;277;0;54;0;137;238;11102;12976;2;864;39649;9093;134585;420182;15;325;2160;0;7;3030;23;0;0;4;384;160
23.10.2020;2798363;600;2038;1580;621;1492;0;10;104587;10841;104;104;12575;4138;750;2257;10268;6;4646;95757;313;61;3;20;1126;0;5092;681;154244;1;1;7423;86;22;3;129;17416;678;11;7;60;10635;168;53288;21;0;7464;133;7316;359;131;973;74055;127;3740;79;0;2807;6091;1027;1201;6;43;267;4524;10;0;1;1261;189359;1526;32;15;8363;54734;365;99;4269;1;2;629;3407;4;380;18;257;54;5420;11253;431;390844;28381;0;32922;25362;8047;0;8371;84124;533;3707;36;13432;1892;4069;920;5405;3568;1;902;8282;85;11;5944;111;1903;2089;3303;56;38;5675;245;72;976;0;73;14;27444;4492;28;8;1587;0;23081;1022;8657;357;26764;58397;0;43;81;8;971;8;1011;3541;4339;3229;4344;5;4930;20136;15190;64783;16247;2952;1659;27514;109143;64;0;11;4;43;6;2712;160;2082;4;17;49;39;11105;6967;1;33;12331;663;65;109572;1043;33;60;81;7494;25591;336;13;279;0;58;0;143;252;11102;13385;2;924;41640;9273;136845;428455;14;284;2149;0;0;2947;24;1;0;4;376;167
24.10.2020;2889701;614;2055;1642;661;1486;0;10;103759;11850;112;113;14326;4432;751;2249;10327;8;4775;101156;322;61;5;20;1050;0;5652;681;153356;1;1;8014;90;22;4;129;17626;672;6;7;62;10716;181;53588;15;0;7478;130;8052;361;120;935;78211;122;4181;79;4;2934;6611;1071;1156;9;39;283;4395;8;0;1;1341;206305;2062;38;10;9235;61618;428;97;4607;1;2;524;3471;7;273;14;288;90;5191;11282;379;382002;28449;0;34504;25646;7834;0;6944;93258;506;3772;40;14382;1963;4263;985;5488;3654;1;1004;8366;90;16;5539;135;2063;2380;3384;56;43;5756;237;76;887;0;53;28;33668;4396;40;17;1155;0;23268;1136;8877;286;26871;60402;0;51;81;6;688;8;1096;3541;4611;3345;4368;5;4777;20699;14049;70710;16538;4572;1719;28516;111333;87;0;16;8;60;6;2662;157;2396;4;18;50;34;11611;7795;0;33;12209;667;59;109572;1799;33;42;85;8183;29096;332;15;281;0;52;0;135;246;12424;13738;2;829;43165;9424;141741;443528;17;309;2227;0;0;3249;24;0;0;4;436;158
25.10.2020;2978827;627;2084;1677;661;1607;0;5;102217;14837;106;116;15275;4696;724;2404;10212;8;5586;104718;331;61;6;15;1069;0;6197;681;156273;1;1;8454;101;19;4;129;17638;684;6;7;69;10539;170;55340;15;97;7574;128;9198;364;122;1065;81970;137;4470;78;4;3093;7192;1100;1129;9;39;299;4424;7;0;1;1359;219300;2000;38;10;12146;67207;458;102;5060;1;1;599;3604;7;191;14;284;90;5130;12957;396;370260;28218;0;36215;25629;7430;0;6581;101973;475;3878;40;14697;1977;4594;1003;5444;4260;1;1075;8622;101;16;6529;123;2309;3242;3193;158;35;6115;243;93;867;0;59;28;36893;4437;36;14;1202;0;23550;1188;8913;316;25929;60936;0;49;81;6;623;2;1096;3541;4876;3443;4408;2;5028;20665;13481;74716;18054;4630;1738;29325;112932;89;0;19;6;60;8;2698;151;2926;4;18;61;31;12533;8861;1;33;12115;637;61;109572;2046;51;43;82;8963;29096;326;15;281;0;50;0;138;222;8257;14106;3;842;43769;9377;148582;469973;13;306;2076;0;0;3384;34;0;0;4;328;159
